cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
44 110 1330 0 0 0 0 0 1.0006 0 0.9968 -0.1387 0.1387 0.14 0.8533 0.9962 -0.1861 0.2622 0.3108 2.7652 0.7181 -0.2605 0.6439 0.8207 4.5997 0.0504 0.0504 0.3593 0 0
44 111 1318 0 0 0 0 0 1.0002 0 0.9999 -0.0625 0.0625 0.0645 1.1243 0.9962 0.0068 0.0896 0.1214 1.3205 0.7823 0.0322 0.5952 0.7493 4.5466 0.1043 0.1043 0.2536 0 0
44 112 1277 0 0 0 0 0 1.0009 0 0.9877 0.0759 0.0827 0.0979 1.3341 0.9972 0.0675 0.0777 0.099 1.3186 0.7433 0.0203 0.6259 0.8001 4.2167 -0.056 0.056 0.3304 0 0
44 113 1273 0 0 0 0 0 1.0026 0 0.2874 -0.0651 0.2629 0.2673 1.6507 0.9782 -0.5332 0.6067 0.8853 10.938 0.6644 0.0848 0.7049 0.8996 4.4158 -0.0732 0.0732 0.4803 0 0
44 114 1316 0 0 0 0 0 1.0005 0 -0.6149 -0.3044 0.3044 0.3759 0.7515 0.9868 0.0555 0.2069 0.2857 2.1909 0.7355 -0.0525 0.5934 0.7437 4.471 0.0254 0.0254 0.3313 0 0
44 115 1266 0 0 0 0 0 1.0007 0 -0.5295 -0.0478 0.1306 0.1309 0.8143 0.9885 0.0929 0.1732 0.2247 1.4601 0.6994 0.066 0.6603 0.8246 4.4161 -0.0307 0.0307 0.3299 0 0
44 116 1284 0 0 0 0 0 1.0006 0 -0.8345 -0.0139 0.1056 0.1233 0.9103 0.9983 -0.1188 0.1298 0.1715 2.0539 0.6599 -0.0727 0.6495 0.8152 4.2368 -0.1452 0.1452 0.3815 0 0
44 117 1295 0 0 0 0 0 1.0006 0 -0.4147 0.0845 0.1885 0.1905 0.841 0.9965 0.0847 0.1117 0.141 1.6975 0.7444 0.0659 0.6396 0.811 4.2856 -0.0601 0.0601 0.3097 0 0
44 118 1328 0 0 0 0 0 1.0005 0 0.9757 0.0675 0.0761 0.0923 0.8426 0.9922 -0.1422 0.1467 0.1885 1.4852 0.7661 -0.1551 0.6156 0.7829 4.4222 0.0286 0.0286 0.3099 0 0
44 119 1295 0 0 0 0 0 1.0004 0 0.965 -0.0012 0.0592 0.0717 1.0127 0.9956 -0.0941 0.1303 0.178 1.4476 0.7121 -0.1055 0.6097 0.8034 4.1968 -0.0428 0.0428 0.296 0 0
44 120 1240 0 0 0 0 0 1.0006 0 0.9509 0.0723 0.0723 0.0936 0.899 0.9843 0.1189 0.1712 0.2098 1.1426 0.7505 0.0048 0.6159 0.7904 4.3072 -0.0586 0.0586 0.3149 0 0
44 121 1279 0 0 0 0 0 1.0012 0 0.8502 0.206 0.2279 0.3103 1.1617 0.9758 -0.1292 0.2237 0.2695 1.2349 0.7018 -0.1061 0.6664 0.8512 4.4081 0.0271 0.0271 0.2542 0 0
44 122 1323 0 0 0 0 0 1.0008 0 0.9979 -0.0305 0.0541 0.0738 0.8365 0.9987 -0.0043 0.0801 0.1182 1.5249 0.7355 -0.012 0.6369 0.8103 4.2741 0.0516 0.0516 0.2818 0 0
44 123 1296 0 0 0 0 0 1.0022 0 0.7055 0.1303 0.2134 0.2228 0.9623 0.9882 0.193 0.2847 0.3226 1.9825 0.7018 0.0639 0.6183 0.7883 4.5243 0.0041 0.0041 0.3515 0 0
44 124 1259 0 0 0 0 0 1.001 0 -0.2231 0.047 0.0978 0.1036 0.8492 0.9896 0.1517 0.2969 0.3596 2.8899 0.663 -0.0681 0.6862 0.8528 4.522 0.0336 0.0336 0.4204 0 0
44 125 1301 0 0 0 0 0 1.0017 0 0.9936 -0.0175 0.1532 0.1738 1.5026 0.9821 -0.3223 0.3998 0.6553 6.0023 0.6986 0.0376 0.628 0.805 4.2056 -0.157 0.157 0.4183 0 0
44 126 1282 0 0 0 0 0 1.0006 0 0.7976 -0.0112 0.1777 0.1994 0.9085 0.9665 -0.5344 0.5344 0.8203 5.0392 0.6778 0.0138 0.7366 0.937 4.7705 0.0903 0.0903 0.3166 0 0
44 127 1306 0 0 0 0 0 1.0007 0 -0.3383 -0.1401 0.3004 0.3046 0.9017 0.9822 -0.1923 0.3331 0.4007 2.2304 0.7388 -0.0679 0.5783 0.7403 4.4253 0.0257 0.0257 0.3762 0 0
44 128 1313 0 0 0 0 0 1.0005 0 0.8692 -0.1286 0.1286 0.1655 0.8223 0.9931 0.0584 0.1535 0.1844 1.382 0.749 0.1226 0.5813 0.7369 4.4274 -0.0064 0.0064 0.3018 0 0
44 129 1255 0 0 0 0 0 1.0004 0 -0.8835 -0.1546 0.2614 0.291 0.9505 0.9974 0.1626 0.3166 0.4639 3.8449 0.648 -0.0952 0.68 0.8483 4.2905 -0.1222 0.1222 0.4607 0 0
44 130 1334 0 0 0 0 0 1.0009 0 0.9647 0.0022 0.1768 0.1884 1.1565 0.9928 0.0386 0.1679 0.1948 1.8375 0.7429 0.1209 0.5846 0.7522 4.3057 -0.0551 0.0551 0.2907 0 0
44 131 1252 0 0 0 0 0 1.0005 0 -0.6973 -0.1004 0.1624 0.2308 1.0602 0.9916 0.3638 0.3771 0.561 4.2497 0.6846 0.0042 0.6645 0.8216 4.5293 0.022 0.022 0.3549 0 0
44 132 1333 0 0 0 0 0 1.0008 0 0.4102 -0.126 0.126 0.1551 0.7749 0.9955 0.0598 0.1302 0.1855 1.4969 0.7078 -0.0737 0.6469 0.8253 4.5999 0.0883 0.0883 0.3184 0 0
44 133 1278 0 0 0 0 0 1.0013 0 0.9994 0.0733 0.1087 0.1425 1.2865 0.9971 0.058 0.0765 0.0951 1.393 0.7706 0.1013 0.5958 0.755 4.4198 -0.0031 0.0031 0.2703 0 0
44 134 1272 0 0 0 0 0 1.001 0 0.1401 -0.0156 0.0723 0.0903 0.7451 0.9972 -0.1035 0.1239 0.1533 1.984 0.682 -0.0245 0.6191 0.8062 4.424 0.0122 0.0122 0.3648 0 0
44 135 1339 0 0 0 0 0 1.0012 0 0.8233 -0.0992 0.0992 0.1411 0.8257 0.9888 0.063 0.1985 0.2468 2.0873 0.6781 0.0884 0.6342 0.7976 4.3037 0.0384 0.0384 0.3186 0 0
44 136 1449 0 0 0 0 0 1.0005 0 -0.0401 0.0929 0.4242 0.4314 1.0349 0.9927 0.071 0.1503 0.1807 1.5208 0.7938 0.1635 0.5886 0.7379 4.4623 0.0057 0.0057 0.2679 0 0
44 137 1327 0 0 0 0 0 1.0017 0 0.9871 -0.047 0.1087 0.1417 1.2223 0.9891 -0.3043 0.3235 0.5143 4.355 0.7599 -0.1 0.6 0.7534 4.3247 -0.0166 0.0166 0.3283 0 0
44 138 1261 0 0 0 0 0 1.0002 0 0.7753 -0.1987 0.2211 0.3319 1.0057 0.9951 0.0285 0.239 0.325 3.8113 0.712 0.0248 0.6116 0.7735 4.4106 -0.0258 0.0258 0.3316 0 0
44 139 1303 0 0 0 0 0 1.0006 0 0.9134 0.0065 0.0897 0.0949 1.2029 0.9982 -0.1181 0.1233 0.1469 2.1904 0.7189 0.052 0.6063 0.7882 4.2906 -0.0803 0.0803 0.3902 0 0
44 140 1275 0 0 0 0 0 1.0007 0 0.9827 -0.2119 0.2119 0.2324 1.4268 0.9907 -0.3462 0.4495 0.6745 5.1847 0.7089 -0.0901 0.5962 0.7509 4.2907 -0.093 0.093 0.3682 0 0
44 141 1310 0 0 0 0 0 1.0004 0 0.978 -0.2705 0.2705 0.2722 0.6857 0.9923 -0.1447 0.3218 0.3898 2.8095 0.6926 0.1587 0.7632 0.9231 5.1218 0.2028 0.2028 0.3098 0 0
44 142 1380 0 0 0 0 0 1.0005 0 0.9938 0.0324 0.0367 0.0571 1.0857 0.9809 0.0288 0.1877 0.214 1.9933 0.7759 0.1035 0.593 0.7721 4.5858 0.0295 0.0295 0.2885 0 0
44 143 1266 0 0 0 0 0 1.0004 0 0.4456 0.0339 0.2054 0.2122 1.066 0.9871 -0.1088 0.183 0.2123 1.7757 0.7037 0.0681 0.6726 0.8427 4.3298 -0.049 0.049 0.3663 0 0
44 144 1262 0 0 0 0 0 1.0008 0 0.9947 -0.0229 0.0458 0.0604 1.5586 0.9944 -0.0697 0.1898 0.2144 2.3681 0.71 -0.1259 0.6389 0.7972 4.5037 0.0178 0.0178 0.3596 0 0
44 145 1281 0 0 0 0 0 1.0004 0 -0.5617 -0.0899 0.2963 0.3 1.0437 0.9584 -0.2616 0.4689 0.5888 3.8226 0.6664 -0.0128 0.7291 0.8884 4.702 0.0815 0.0815 0.391 0 0
44 146 1339 0 0 0 0 0 1.0009 0 0.9381 -0.0704 0.2296 0.23 1.2745 0.9917 -0.065 0.1762 0.2224 1.4452 0.7483 0.1099 0.6028 0.7505 4.3395 -0.042 0.042 0.3057 0 0
44 147 1304 0 0 0 0 0 1.0006 0 0.9928 -0.1323 0.1323 0.2031 0.8374 0.9718 -0.2201 0.3507 0.6778 5.7861 0.7124 0.0687 0.676 0.844 4.9497 0.1371 0.1371 0.3111 0 0
44 148 1351 0 0 0 0 0 1.0005 0 0.5339 -0.3225 0.3225 0.3468 0.7265 0.9942 0.1144 0.5754 0.7606 3.2483 0.6812 0.231 0.7414 0.9326 5.0051 0.2337 0.2337 0.2438 0 0
44 149 1287 0 0 0 0 0 1.0002 0 0.9935 0.1682 0.2045 0.2715 1.647 0.9963 0.0324 0.0727 0.0872 1.3417 0.6808 -0.0088 0.6348 0.8162 4.255 -0.1254 0.1254 0.3441 0 0
44 150 1283 0 0 0 0 0 1.0007 0 0.9993 0.0724 0.0724 0.0727 1.037 0.9982 -0.0098 0.0538 0.0682 1.3603 0.7062 -0.0217 0.6363 0.8128 4.2183 -0.1653 0.1653 0.3731 0 0
44 151 1285 0 0 0 0 0 1.0007 0 0.9772 0.1623 0.1623 0.1805 1.2193 0.9969 -0.0966 0.2234 0.2754 2.4513 0.7163 0.0809 0.6708 0.8263 4.1731 -0.1467 0.1467 0.3812 0 0
44 152 1265 0 0 0 0 0 1.0009 0 0.9192 -0.1198 0.1198 0.1397 0.8337 0.9963 -0.1854 0.1946 0.2964 3.0497 0.7482 0.0596 0.6247 0.7799 4.6795 0.1284 0.1284 0.2498 0 0
44 153 1260 0 0 0 0 0 1.0009 0 -0.0309 -0.1897 0.1974 0.3133 1.1352 0.989 -0.4457 0.478 0.7138 4.0513 0.752 -0.1177 0.5728 0.722 4.3679 -0.0301 0.0301 0.3773 0 0
44 154 1297 0 0 0 0 0 1.0009 0 0.908 -0.0124 0.0873 0.0989 0.9834 0.9877 -0.1424 0.2319 0.2804 2.7392 0.6435 -0.168 0.7271 0.9132 4.3459 -0.0304 0.0304 0.4042 0 0
44 155 1305 0 0 0 0 0 1.0002 0 0.9085 -0.0945 0.0945 0.1048 0.7356 0.9945 -0.1619 0.179 0.2375 2.0967 0.7238 -0.0541 0.6466 0.8143 4.4025 0.0641 0.0641 0.3393 0 0
44 156 1302 0 0 0 0 0 1.0009 0 0.9973 -0.1396 0.1396 0.1707 1.1184 0.9801 0.1569 0.1869 0.3102 2.8456 0.6486 0.107 0.6828 0.8566 4.7791 0.0688 0.0688 0.4264 0 0
44 157 1266 0 0 0 0 0 1.0007 0 -0.2147 0.2478 0.4562 0.4688 1.1493 0.9602 -0.1902 0.3285 0.4155 2.6252 0.6661 0.0436 0.7195 0.8994 4.3993 -0.0282 0.0282 0.3206 0 0
44 158 1273 0 0 0 0 0 1.0006 0 -0.9395 -0.123 0.1729 0.2082 0.8125 0.9878 0.1026 0.2471 0.3535 3.7904 0.681 -0.0328 0.6757 0.8489 4.4905 0.0448 0.0448 0.3568 0 0
44 159 1342 0 0 0 0 0 1.0002 0 0.9723 -0.0392 0.1213 0.1223 0.9601 0.9945 0.2028 0.2307 0.2682 1.8562 0.7485 0.1603 0.6165 0.7615 4.4116 0.0228 0.0228 0.2821 0 0
44 160 1331 0 0 0 0 0 1.0012 0 0.7457 -0.0771 0.1284 0.1381 0.8122 0.9939 0.0987 0.1477 0.1629 1.4055 0.7505 0.0563 0.6145 0.7713 4.4042 0.0057 0.0057 0.292 0 0
44 161 1348 0 0 0 0 0 1.0004 0 0.9805 0.1021 0.1021 0.1275 1.0035 0.9961 0.1347 0.1465 0.1835 1.0195 0.8196 0.0635 0.5511 0.694 4.5271 0.0381 0.0381 0.2426 0 0
44 162 1305 0 0 0 0 0 1.002 0 0.9691 -0.1189 0.1189 0.1465 1.0466 0.9968 0.1618 0.1898 0.2646 2.671 0.6984 0.1433 0.6318 0.8134 4.4014 -0.0731 0.0731 0.3902 0 0
44 163 1337 0 0 0 0 0 1.0007 0 0.4944 0.0516 0.1788 0.1883 0.9207 0.9897 -0.0432 0.108 0.1672 1.5167 0.7661 0.034 0.5932 0.7511 4.3919 -0.0118 0.0118 0.2946 0 0
44 164 1288 0 0 0 0 0 1.0006 0 0.7736 -0.2128 0.2923 0.4253 0.7646 0.989 -0.1542 0.1919 0.2173 1.2468 0.7742 -0.1994 0.6159 0.7702 4.5031 0.0754 0.0754 0.254 0 0
44 165 1265 0 0 0 0 0 1.0014 0 0.9933 -0.1129 0.2513 0.305 1.2806 0.9394 0.0939 0.3819 0.6522 4.1964 0.7134 0.0076 0.6243 0.7872 4.2702 -0.0998 0.0998 0.3663 0 0
44 166 1361 0 0 0 0 0 1.0008 0 0.9073 -0.0918 0.1171 0.1368 0.8864 0.9961 -0.0058 0.0894 0.1364 1.9402 0.728 0.0188 0.6022 0.7621 4.3552 -0.0636 0.0636 0.3432 0 0
44 167 1328 0 0 0 0 0 1.0009 0 1 0.0706 0.0706 0.0769 1.064 0.9978 0.1753 0.1753 0.1897 1.2479 0.7632 0.1652 0.6181 0.7933 4.3984 0.0111 0.0111 0.2736 0 0
44 168 1373 0 0 0 0 0 1.0006 0 0.9786 -0.259 0.259 0.2779 0.7503 0.9973 -0.0743 0.2639 0.2931 1.2893 0.7755 0.0237 0.6001 0.7481 4.5818 0.1403 0.1403 0.247 0 0
44 169 1262 0 0 0 0 0 1.0017 0 0.9537 -0.0559 0.089 0.1023 1.1402 0.9993 0.1305 0.1306 0.1623 2.2075 0.7029 0.0499 0.6372 0.8021 4.5247 0.0389 0.0389 0.316 0 0
44 170 1318 0 0 0 0 0 1.0005 0 -0.8876 0.0394 0.1771 0.2132 0.9356 0.9946 0.0317 0.12 0.1441 1.6254 0.7037 -0.025 0.616 0.7979 4.179 -0.0451 0.0451 0.2919 0 0
44 171 1261 0 0 0 0 0 1.0011 0 0.8673 0.152 0.2953 0.3493 1.3826 0.9783 -0.0793 0.1756 0.2305 2.3269 0.7102 -0.0168 0.6378 0.7948 4.1312 -0.1926 0.1926 0.3555 0 0
44 172 1367 0 0 0 0 0 1.0005 0 0.9985 -0.1552 0.1552 0.1859 0.8117 0.9983 -0.0413 0.1725 0.1937 2.1586 0.7638 -0.0356 0.6034 0.7526 4.5803 0.092 0.092 0.2782 0 0
44 173 1258 0 0 0 0 0 1.0004 0 0.7762 0.3047 0.3047 0.4033 1.1247 0.9932 0.1204 0.2163 0.3152 1.7819 0.6661 0.084 0.6939 0.8637 4.1831 -0.1643 0.1643 0.3732 0 0
44 174 1288 0 0 0 0 0 1.0004 0 0.8939 0.0385 0.0542 0.0813 0.8449 0.9982 -0.1837 0.1837 0.2034 1.2262 0.7641 -0.0855 0.6059 0.7737 4.2683 -0.0953 0.0953 0.3554 0 0
44 175 1274 0 0 0 0 0 1.001 0 0.3277 0.0219 0.1623 0.1709 0.9302 0.9697 -0.2674 0.2957 0.453 2.7536 0.6639 0.0403 0.6669 0.8329 4.5578 0.0173 0.0173 0.3804 0 0
44 176 1222 0 0 0 0 0 1.0036 0 0.4056 -0.0058 0.1105 0.1201 1.166 0.987 0.0188 0.232 0.2636 3.104 0.6294 -0.1101 0.6432 0.8221 4.4248 -0.0936 0.0936 0.5879 0 0
44 177 1307 0 0 0 0 0 1.0006 0 0.9156 0.0032 0.0732 0.0767 0.9113 0.996 0.0718 0.0864 0.1158 1.0573 0.7415 0.1482 0.6336 0.8207 4.4484 -0.037 0.037 0.3336 0 0
44 178 1370 0 0 0 0 0 1.0006 0 0.9908 -0.1118 0.1118 0.1217 0.8829 0.9951 0.1559 0.1802 0.2622 1.798 0.8008 0.1156 0.555 0.6967 4.3654 0.0621 0.0621 0.3164 0 0
44 179 1338 0 0 0 0 0 1.0005 0 1 -0.0261 0.0681 0.086 0.9376 0.9995 0.1672 0.1672 0.1723 1.106 0.8359 0.1186 0.5639 0.7102 4.2403 0.0699 0.0699 0.2373 0 0
44 180 1280 0 0 0 0 0 1.0005 0 0.8378 0.0097 0.1811 0.1966 0.9413 0.9938 0.2682 0.2702 0.3047 2.0543 0.6624 0.0889 0.6821 0.8667 4.5105 -0.0043 0.0043 0.3901 0 0
44 181 1340 0 0 0 0 0 1.0011 0 0.9383 -0.3899 0.3899 0.5012 0.8099 0.9903 0.0026 0.2423 0.3072 2.6323 0.77 -0.269 0.6331 0.8066 4.6595 0.1148 0.1148 0.2875 0 0
44 182 1277 0 0 0 0 0 1.0008 0 0.7837 -0.2032 0.2032 0.2316 0.8291 0.9891 -0.1399 0.3354 0.497 3.7097 0.6754 0.2413 0.6335 0.7957 4.6786 0.0075 0.0075 0.3799 0 0
44 183 1368 0 0 0 0 0 1.0012 0 0.9946 -0.1781 0.1781 0.1937 0.9846 0.9943 -0.144 0.2108 0.2925 2.2158 0.7293 -0.021 0.613 0.7666 4.6946 0.1242 0.1242 0.2969 0 0
44 184 1298 0 0 0 0 0 1.0011 0 0.8352 0.0059 0.1309 0.1496 1.0121 0.9883 0.1684 0.2151 0.2757 2.0187 0.7462 0.0889 0.6492 0.804 4.3001 -0.0287 0.0287 0.3474 0 0
44 185 1295 0 0 0 0 0 1.0003 0 0.6704 -0.0406 0.0507 0.06 0.7603 0.9933 0.1289 0.1603 0.1837 1.9174 0.7452 0.0841 0.6146 0.7712 4.4286 -0.0712 0.0712 0.3734 0 0
44 186 1267 0 0 0 0 0 1.0004 0 -0.1006 0.0763 0.1549 0.2091 0.831 0.9839 0.1852 0.203 0.2724 2.1098 0.7099 0.0857 0.6816 0.8657 4.6021 0.058 0.058 0.301 0 0
44 187 1347 0 0 0 0 0 1.0011 0 0.9507 -0.0455 0.1392 0.1409 1.0401 0.997 -0.1177 0.1402 0.1614 1.1768 0.7814 -0.1354 0.5867 0.7491 4.476 0.0282 0.0282 0.2554 0 0
44 188 1287 0 0 0 0 0 1.0004 0 0.9651 -0.0487 0.0818 0.0937 1.1247 0.9952 -0.0836 0.1105 0.1394 1.9597 0.7502 -0.1509 0.617 0.7844 4.3761 -0.0093 0.0093 0.2669 0 0
44 189 1246 0 0 0 0 0 1.0003 0 0.9854 -0.0972 0.0972 0.1041 0.8504 0.9955 0.0046 0.1686 0.196 2.3728 0.6234 -0.0859 0.7177 0.9148 4.7319 0.0548 0.0548 0.3515 0 0
44 190 1305 0 0 0 0 0 1.0012 0 0.9656 -0.0617 0.0783 0.0961 1.0402 0.9906 -7e-04 0.135 0.1449 1.3913 0.749 -0.1662 0.5964 0.7762 4.6363 0.0314 0.0314 0.3144 0 0
44 191 1295 0 0 0 0 0 1.0009 0 0.1844 -0.0426 0.2673 0.3021 1.0519 0.9836 -0.1163 0.1728 0.2785 2.6673 0.7114 0.0292 0.6219 0.7852 4.3849 -0.0801 0.0801 0.389 0 0
44 192 1291 0 0 0 0 0 1.0006 0 0.8811 -0.1994 0.2662 0.4059 0.9088 0.9911 -0.0543 0.2159 0.2382 1.928 0.7232 -0.0872 0.6416 0.8169 4.4601 0.0627 0.0627 0.3006 0 0
44 193 1214 0 0 0 0 0 1.0006 0 0.3521 -0.1453 0.1453 0.248 0.9162 0.9964 -0.1999 0.378 0.493 4.3996 0.6151 -0.0283 0.6766 0.844 4.447 -0.049 0.049 0.4528 0 0
44 194 1242 0 0 0 0 0 1.0004 0 0.9958 0.1124 0.3207 0.3973 1.5898 0.9884 0.1493 0.3514 0.385 2.8641 0.6749 -0.0368 0.7056 0.8686 4.4449 -0.0145 0.0145 0.3197 0 0
44 195 1325 0 0 0 0 0 1.0011 0 0.3602 0.2327 0.3046 0.3388 0.9993 0.9867 0.0906 0.183 0.2174 1.0198 0.7559 -0.0044 0.6361 0.8302 4.3817 0.0294 0.0294 0.2712 0 0
44 196 1287 0 0 0 0 0 1.0007 0 -0.1538 -0.2088 0.2337 0.3142 0.9061 0.9845 0.3825 0.4356 0.7562 5.6291 0.6756 -0.0058 0.694 0.8856 4.3972 -0.0261 0.0261 0.3916 0 0
44 197 1268 0 0 0 0 0 1.0018 0 0.9876 0.0217 0.0429 0.046 1.2085 0.9969 -0.0089 0.0895 0.1079 2.3696 0.6046 -0.0084 0.7277 0.9222 4.1484 -0.2564 0.2564 0.5076 0 0
44 198 1318 0 0 0 0 0 1.0004 0 0.4107 -0.1989 0.1989 0.2292 0.6869 0.9973 -0.0434 0.1884 0.2645 2.2262 0.7215 -0.1095 0.6418 0.8076 4.6698 0.1085 0.1085 0.2773 0 0
44 199 1275 0 0 0 0 0 1.0004 0 0.5356 0.163 0.2127 0.3242 1.3306 0.9522 -0.1974 0.2173 0.3339 2.167 0.6797 -0.142 0.644 0.8159 4.302 -0.0897 0.0897 0.3757 0 0
44 200 1277 0 0 0 0 0 1.0006 0 0.7413 -0.0568 0.0711 0.1021 0.8642 0.9985 0.074 0.1296 0.1942 1.7219 0.7077 0.08 0.6219 0.8073 4.4264 -0.0146 0.0146 0.3427 0 0
44 201 1277 0 0 0 0 0 1.0015 0 0.9222 0.1996 0.2839 0.3883 1.444 0.9882 -0.112 0.1551 0.1759 1.5327 0.6629 -0.0563 0.6585 0.8241 4.3015 -0.0881 0.0881 0.3052 0 0
44 202 1295 0 0 0 0 0 1.0005 0 0.9975 -0.1701 0.1701 0.1708 0.734 0.9955 0.0448 0.2311 0.2812 2.2647 0.667 -0.1172 0.6722 0.8636 4.7278 0.1222 0.1222 0.2923 0 0
44 203 1344 0 0 0 0 0 1.0013 0 0.4419 -0.1374 0.1374 0.2194 0.8539 0.9938 -0.1183 0.1601 0.1812 2.0395 0.7641 -0.0895 0.6714 0.8404 4.7829 0.1048 0.1048 0.2972 0 0
44 204 1303 0 0 0 0 0 1.0009 0 0.9865 -0.0644 0.0822 0.105 1.2713 0.9967 -0.1541 0.1541 0.1743 1.4216 0.7775 -0.0333 0.5758 0.7252 4.2706 -0.0234 0.0234 0.2884 0 0
44 205 1259 0 0 0 0 0 1.0008 0 0.4382 -0.0315 0.2326 0.2758 1.0869 0.9978 0.0368 0.1877 0.2234 3.6943 0.7159 -0.0605 0.609 0.7928 4.3737 -0.0682 0.0682 0.2922 0 0
44 206 1358 0 0 0 0 0 1.0011 0 0.9925 -0.1232 0.1266 0.1625 1.0446 0.9906 0.0471 0.168 0.2271 1.764 0.7454 0.1343 0.6192 0.7696 4.5643 0.0718 0.0718 0.3063 0 0
44 207 1309 0 0 0 0 0 1.0007 0 0.3029 0.0597 0.1139 0.1559 0.7827 0.9891 -0.0668 0.1598 0.1825 1.4709 0.7666 -0.1246 0.635 0.8008 4.3079 -0.0143 0.0143 0.2789 0 0
44 208 1260 0 0 0 0 0 1.0017 0 0.9563 0.0567 0.0739 0.1063 1.0205 0.9973 0.0155 0.1077 0.1242 2.3464 0.7512 -0.0237 0.6221 0.7812 4.5057 -2e-04 2e-04 0.2894 0 0
44 209 1276 0 0 0 0 0 1.0005 0 0.4235 -0.0518 0.1442 0.1801 0.9589 0.9885 0.0363 0.1653 0.1871 2.5837 0.6882 -0.0507 0.6822 0.8614 4.4289 0.0224 0.0224 0.341 0 0
44 210 1337 0 0 0 0 0 1.0009 0 0.7504 -0.0604 0.135 0.1452 0.7848 0.9812 -0.2039 0.2474 0.3521 2.6809 0.7428 -0.0533 0.6303 0.7795 4.5889 0.0767 0.0767 0.2959 0 0
44 211 1233 0 0 0 0 0 1.0008 0 0.7271 -0.0805 0.1017 0.1588 0.8093 0.9979 0.0821 0.1227 0.147 2.396 0.768 0.0247 0.6212 0.795 4.4637 0.0455 0.0455 0.341 0 0
44 212 1345 0 0 0 0 0 1.001 0 0.9509 -0.0885 0.1015 0.1335 0.9333 0.9951 -0.0835 0.1963 0.2804 4.2008 0.7424 -1e-04 0.5803 0.7551 4.4308 0.0076 0.0076 0.3772 0 0
44 213 1345 0 0 0 0 0 1.0005 0 0.233 0.1013 0.1892 0.1955 1.0674 0.9825 0.0647 0.1766 0.2009 1.2963 0.7158 -0.0789 0.6018 0.7658 4.1127 -0.249 0.249 0.359 0 0
44 214 1351 0 0 0 0 0 1.0006 0 0.388 0.026 0.1192 0.1235 0.8556 0.9963 -0.0758 0.0807 0.1177 1.1456 0.74 -0.0577 0.6015 0.7771 4.4053 -0.0025 0.0025 0.2967 0 0
44 215 1305 0 0 0 0 0 1.0004 0 0.999 0.053 0.2018 0.2242 0.8173 0.9795 -0.1338 0.1678 0.2182 1.2957 0.7349 -0.0112 0.6287 0.8194 4.3997 -0.0485 0.0485 0.3607 0 0
44 216 1353 0 0 0 0 0 1.0006 0 0.2189 -0.1143 0.1878 0.2109 0.8443 0.9933 0.2027 0.208 0.2736 2.3871 0.746 0.1523 0.5827 0.7488 4.4649 -0.0048 0.0048 0.3995 0 0
44 217 1284 0 0 0 0 0 1.0012 0 0.9975 -0.2041 0.2041 0.2248 0.7919 0.9993 0.3273 0.4572 0.5467 4.8255 0.7205 0.1786 0.6165 0.7797 4.6799 0.1004 0.1004 0.3538 0 0
44 218 1292 0 0 0 0 0 1.0004 0 0.9939 -0.0076 0.029 0.0349 0.8588 0.9908 0.1353 0.1655 0.196 2.3969 0.6628 -0.0363 0.6493 0.8198 4.3274 -0.0528 0.0528 0.4364 0 0
44 219 1260 0 0 0 0 0 1.0005 0 0.2141 0.1719 0.1719 0.1799 0.8823 0.9977 -0.0934 0.1667 0.2071 1.2721 0.6878 -0.0899 0.685 0.8566 4.3597 -0.0507 0.0507 0.3209 0 0
44 220 1324 0 0 0 0 0 1.0007 0 0.9654 0.1684 0.1684 0.2049 1.1784 0.9863 0.0115 0.1081 0.1416 0.8067 0.799 0.0012 0.5459 0.7146 4.3259 -0.0231 0.0231 0.2404 0 0
44 221 1386 0 0 0 0 0 1.0007 0 0.9893 -0.0357 0.067 0.0913 0.9407 0.9973 -0.0727 0.1491 0.1857 1.4867 0.7507 0.0087 0.6409 0.8176 4.3133 0.1129 0.1129 0.2572 0 0
44 222 1354 0 0 0 0 0 1.0005 0 0.9165 -0.1196 0.1196 0.1514 0.7152 0.9971 0.0068 0.1801 0.2142 1.8764 0.6941 -0.0438 0.6663 0.8365 4.438 0.095 0.095 0.3031 0 0
44 223 1270 0 0 0 0 0 1.0009 0 0.874 0.1339 0.2309 0.2449 1.2232 0.9893 -0.0016 0.2435 0.2794 3.7437 0.756 -0.1251 0.6285 0.787 4.158 -0.0827 0.0827 0.307 0 0
44 224 1249 0 0 0 0 0 1.0003 0 0.3468 -0.0587 0.2533 0.2699 0.9217 0.9516 -0.1323 0.4017 0.4724 2.7034 0.658 -0.065 0.6774 0.8436 4.4794 -0.0191 0.0191 0.3659 0 0
44 225 1289 0 0 0 0 0 1.0004 0 -0.6238 0.0049 0.1014 0.1101 0.7688 0.9912 0.0725 0.1081 0.1662 2.1979 0.7139 0.013 0.6403 0.799 4.5791 0.0622 0.0622 0.3437 0 0
